0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
1586353534062,78.79
